ID,Raw Reads,Score_Insect,King_Insect,Phy_Insect,Cla_Insect,Ord_Insect,Fam_Insect,Gen_Insect,Spec_Insect,Taxon_Insect,BestID_Eco,SupKing_Eco,King_Eco,Phy_Eco,Cla_Eco,Ord_Eco,Fam_Eco,Gen_Eco,Spec_Eco,Taxon_Eco,PercId_OA_barcodes,Cov_OA_barcodes,PercID_biocode,Cov_biocode,OAtaxon,BioCodePhyla,BioClass,BioOrder,BioFamily,BioGenus,BioSpecies,FinalPhylum,FinalKingdom,PhyKing,Class,Order,Family,Genus,Species,Calcify,TaxaFrequency
OTU_2294,2,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2295,6,0.9966,Plantae,RHODOPHYTA,Florideophyceae,,,,,Florideophyceae,0.889240506,Archaeplastida,Plantae,RHODOPHYTA,Florideophyceae,,,,,Florideophyceae,NA,,,,,,,,,,,RHODOPHYTA,Plantae,RHODOPHYTA Plantae,Florideophyceae,,,,,UNK,5
OTU_2296,3,,,,,,,,,root,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Unclassified,Unclassified Unclassified,,,,,,No,7
OTU_2297,5,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2298,5,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2299,2,0.9996,Metazoa,,,,,,,Metazoa,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_23,75368,1,Metazoa,CNIDARIA,,,,,,Cnidaria,,,,,,,,,,,NA,,,,,,,,,,,CNIDARIA,Metazoa,CNIDARIA Metazoa,,,,,,No,6
OTU_230,552,0.9405,Stramenopiles,BACILLARIOPHYTA,,,,,,Bacillariophyta,,,,,,,,,,,NA,,,,,,,,,,,BACILLARIOPHYTA,MicroAlgae,BACILLARIOPHYTA MicroAlgae,,,,,,No,6
OTU_2300,13,1,Metazoa,,,,,,,Bilateria,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_2301,4,,,,,,,,,root,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Unclassified,Unclassified Unclassified,,,,,,No,7
OTU_2302,6,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2303,2,1,,,,,,,,cellular organisms,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Unclassified,Unclassified Unclassified,,,,,,No,7
OTU_2304,8,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2305,3,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2306,6,,,,,,,,,root,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Unclassified,Unclassified Unclassified,,,,,,No,7
OTU_2307,2,1,Metazoa,,,,,,,Bilateria,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_233,616,1,Metazoa,ANNELIDA,Polychaeta,Terebellida,Ctenodrilidae,Ctenodrilus,,Ctenodrilus,,,,,,,,,,,NA,,99.361,100,,ANNELIDA,Polychaeta,Terebellida,Cirratulidae,Ctenodrilus,,ANNELIDA,Metazoa,ANNELIDA Metazoa,Polychaeta,Terebellida,Cirratulidae,Ctenodrilus,,No,2
OTU_2308,12,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2309,2,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_231,779,1,Metazoa,,,,,,,Protostomia,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_2310,2,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2312,3,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2313,8,1,,,,,,,,cellular organisms,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Unclassified,Unclassified Unclassified,,,,,,No,7
OTU_2314,3,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2315,5,0.9782,Stramenopiles,BACILLARIOPHYTA,,,,,,Bacillariophyta,,,,,,,,,,,NA,,,,,,,,,,,BACILLARIOPHYTA,MicroAlgae,BACILLARIOPHYTA MicroAlgae,,,,,,No,6
OTU_2316,3,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2317,3,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_234,614,1,Metazoa,MOLLUSCA,Gastropoda,,Fissurellidae,Diodora,,Diodora,0.85046729,Correct_manually,Metazoa,MOLLUSCA,Gastropoda,Lepetellida,Fissurellidae,Diodora,,Diodora,NA,,98.722,100,,MOLLUSCA,Gastropoda,Lepetellida,Fissurellidae,,,MOLLUSCA,Metazoa,MOLLUSCA Metazoa,Gastropoda,Lepetellida,Fissurellidae,Diodora,,Yes,2
OTU_2318,8,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2319,9,1,,,,,,,,cellular organisms,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Unclassified,Unclassified Unclassified,,,,,,No,7
OTU_232,608,1,Metazoa,,,,,,,Eumetazoa,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_2320,9,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2321,2,0.9982,Stramenopiles,BACILLARIOPHYTA,,,,,,Bacillariophyta,,,,,,,,,,,NA,,,,,,,,,,,BACILLARIOPHYTA,MicroAlgae,BACILLARIOPHYTA MicroAlgae,,,,,,No,6
OTU_2322,3,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2323,3,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2324,13,1,,,,,,,,Eukaryota,0.936102236,Opisthokonta,Metazoa,,,,,,,Eumetazoa,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_2325,4,,,,,,,,,root,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Unclassified,Unclassified Unclassified,,,,,,No,7
OTU_2326,3,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2327,7,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2329,2,0.9998,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2330,2,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2331,9,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2332,3,1,Metazoa,,,,,,,Eumetazoa,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_2333,5,1,Metazoa,,,,,,,Bilateria,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_2334,4,1,Stramenopiles,,,,,,,Stramenopiles,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,MicroAlgae,Unclassified MicroAlgae,,,,,,No,7
OTU_2335,9,,,,,,,,,root,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Unclassified,Unclassified Unclassified,,,,,,No,7
OTU_2336,5,1,Metazoa,,,,,,,Bilateria,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_2337,5,0.9854,Stramenopiles,BACILLARIOPHYTA,,,,,,Bacillariophyta,,,,,,,,,,,NA,,,,,,,,,,,BACILLARIOPHYTA,MicroAlgae,BACILLARIOPHYTA MicroAlgae,,,,,,No,6
OTU_2338,4,1,Metazoa,,,,,,,Protostomia,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_2339,5,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2340,3,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2341,5,1,Stramenopiles,,,,,,,Stramenopiles,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,MicroAlgae,Unclassified MicroAlgae,,,,,,No,7
OTU_2342,5,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2343,4,1,Metazoa,,,,,,,Bilateria,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_2344,2,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2345,5,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2346,3,0.9994,Metazoa,ARTHROPODA,Hexanauplia,,,,,Podoplea,,,,,,,,,,,NA,,,,,,,,,,,ARTHROPODA,Metazoa,ARTHROPODA Metazoa,Hexanauplia,,,,,No,5
OTU_2347,3,,,,,,,,,root,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Unclassified,Unclassified Unclassified,,,,,,No,7
OTU_2348,2,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2349,5,0.9985,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_235,582,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2350,2,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2351,2,,,,,,,,,root,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Unclassified,Unclassified Unclassified,,,,,,No,7
OTU_2352,8,1,Stramenopiles,,,,,,,Stramenopiles,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,MicroAlgae,Unclassified MicroAlgae,,,,,,No,7
OTU_2353,2,0.8847,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2354,3,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2355,2,1,Metazoa,,,,,,,Bilateria,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_2356,2,1,Stramenopiles,,,,,,,Stramenopiles,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,MicroAlgae,Unclassified MicroAlgae,,,,,,No,7
OTU_2357,5,0.8509,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2358,6,1,Metazoa,,,,,,,Protostomia,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_2359,3,1,Metazoa,,,,,,,Bilateria,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_236,520,1,Metazoa,CNIDARIA,Hydrozoa,Leptothecata,,,,Leptothecata,0.892405063,Opisthokonta,Metazoa,CNIDARIA,Hydrozoa,Siphonophorae,,,,Siphonophorae,NA,,88.782,99,,CNIDARIA,,,,,,CNIDARIA,Metazoa,CNIDARIA Metazoa,Hydrozoa,Leptothecata,,,,No,4
OTU_2360,2,1,Metazoa,,,,,,,Metazoa,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_2361,2,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2362,2,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2363,8,1,Stramenopiles,,,,,,,Stramenopiles,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,MicroAlgae,Unclassified MicroAlgae,,,,,,No,7
OTU_2364,8,0.9982,Stramenopiles,BACILLARIOPHYTA,,,,,,Bacillariophyta,,,,,,,,,,,NA,,,,,,,,,,,BACILLARIOPHYTA,MicroAlgae,BACILLARIOPHYTA MicroAlgae,,,,,,No,6
OTU_2365,2,0.9998,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2366,4,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2367,3,0.9921,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2388,5,0.9998,Metazoa,ANNELIDA,Polychaeta,Capitellida,Capitellidae,Capitella,,Capitella,,,,,,,,,,,NA,,,,,,,,,,,ANNELIDA,Metazoa,ANNELIDA Metazoa,Polychaeta,Capitellida,Capitellidae,Capitella,,No,2
OTU_2368,2,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2369,4,1,Stramenopiles,,,,,,,Stramenopiles,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,MicroAlgae,Unclassified MicroAlgae,,,,,,No,7
OTU_237,541,1,,,,,,,,cellular organisms,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Unclassified,Unclassified Unclassified,,,,,,No,7
OTU_2370,11,1,Stramenopiles,,,,,,,Stramenopiles,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,MicroAlgae,Unclassified MicroAlgae,,,,,,No,7
OTU_2371,3,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2372,2,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2373,3,1,,,,,,,,cellular organisms,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Unclassified,Unclassified Unclassified,,,,,,No,7
OTU_2374,5,1,Metazoa,,,,,,,Protostomia,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_2375,3,0.9996,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2376,3,1,Metazoa,ROTIFERA,Bdelloidea,,,,,Bdelloidea,0.874213836,Opisthokonta,Metazoa,ROTIFERA,Bdelloidea,,,,,Bdelloidea,NA,,,,,,,,,,,ROTIFERA,Metazoa,ROTIFERA Metazoa,Bdelloidea,,,,,No,5
OTU_2377,2,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_131,7703,0.9982,Metazoa,,,,,,,Lophotrochozoa,0.993630573,Opisthokonta,Metazoa,MOLLUSCA,Gastropoda,Littorinimorpha,Vermetidae,Dendropoma,Dendropoma rhyssoconchum,Dendropoma rhyssoconchum,NA,,85.852,99,,MOLLUSCA,,,,,,MOLLUSCA,Metazoa,MOLLUSCA Metazoa,Gastropoda,Littorinimorpha,Vermetidae,Dendropoma,Dendropoma rhyssoconchum,Yes,1
OTU_1366,8,1,Metazoa,MOLLUSCA,Gastropoda,Neogastropoda,Nassariidae,Nassarius,,Nassarius,0.926517572,Opisthokonta,Metazoa,MOLLUSCA,Gastropoda,Neogastropoda,Nassariidae,Nassarius,,Nassarius,NA,,99.361,100,,MOLLUSCA,Gastropoda,Neogastropoda,Nassariidae,Nassarius,papillosus,MOLLUSCA,Metazoa,MOLLUSCA Metazoa,Gastropoda,Neogastropoda,Nassariidae,Nassarius,Nassarius papillosus,Yes,1
OTU_2378,10,1,Metazoa,,,,,,,Protostomia,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_2379,3,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_238,1494,1,Metazoa,,,,,,,Protostomia,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_2380,4,0.9324,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2381,2,1,Stramenopiles,,,,,,,Stramenopiles,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,MicroAlgae,Unclassified MicroAlgae,,,,,,No,7
OTU_2382,14,,,,,,,,,root,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Unclassified,Unclassified Unclassified,,,,,,No,7
OTU_2383,2,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2384,6,0.6627,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2385,2,0.9806,,,,,,,,Opisthokonta,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Opisthokonta,Unclassified Other_Opisthokonta,,,,,,No,7
OTU_2386,3,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2387,3,0.9994,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2389,2,0.9991,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2390,4,0.8623,,,,,,,,cellular organisms,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Unclassified,Unclassified Unclassified,,,,,,No,7
OTU_2391,2,,,,,,,,,root,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Unclassified,Unclassified Unclassified,,,,,,No,7
OTU_2392,4,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2393,3,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2394,2,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2395,5,1,Metazoa,ARTHROPODA,Hexanauplia,,,,,Neocopepoda,,,,,,,,,,,NA,,,,,,,,,,,ARTHROPODA,Metazoa,ARTHROPODA Metazoa,Hexanauplia,,,,,No,5
OTU_2396,4,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2397,2,1,Metazoa,,,,,,,Metazoa,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_2398,2,1,Metazoa,,,,,,,Protostomia,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_2399,3,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2400,4,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2401,2,0.9999,Metazoa,,,,,,,Metazoa,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_2402,4,,,,,,,,,root,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Unclassified,Unclassified Unclassified,,,,,,No,7
OTU_2423,5,0.9831,Plantae,OCHROPHYTA,Phaeophyceae,Ectocarpales,Chordariaceae,,,Chordariaceae,0.949044586,Chromalveolata,Plantae,OCHROPHYTA,Phaeophyceae,Ectocarpales,Chordariaceae,Stilophora,,Stilophora,NA,,,,,,,,,,,OCHROPHYTA,Plantae,OCHROPHYTA Plantae,Phaeophyceae,Ectocarpales,Chordariaceae,,,No,3
OTU_2403,2,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2404,2,1,Stramenopiles,BACILLARIOPHYTA,,,,,,Bacillariophyta,0.85443038,Chromalveolata,Alveolata,CILIOPHORA,Oligotrichea,Tintinnida,,,,Tintinnida,NA,,,,,,,,,,,BACILLARIOPHYTA,MicroAlgae,BACILLARIOPHYTA MicroAlgae,,,,,,No,6
OTU_2405,2,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2406,2,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2407,3,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2408,10,0.9996,Metazoa,,,,,,,Protostomia,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_243,513,1,Metazoa,MOLLUSCA,Gastropoda,,Fissurellidae,Diodora,,Diodora,0.876190476,Opisthokonta,Metazoa,MOLLUSCA,Gastropoda,Vetigastropoda,,,,Vetigastropoda,NA,,,,,,,,,,,MOLLUSCA,Metazoa,MOLLUSCA Metazoa,Gastropoda,Lepetellida,Fissurellidae,Diodora,,Yes,2
OTU_2409,7,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_241,483,,,,,,,,,root,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Unclassified,Unclassified Unclassified,,,,,,No,7
OTU_2410,2,1,Metazoa,,,,,,,Metazoa,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_2411,5,0.9907,,,,,,,,cellular organisms,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Unclassified,Unclassified Unclassified,,,,,,No,7
OTU_2412,2,0.9712,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2413,2,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2414,7,,,,,,,,,root,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Unclassified,Unclassified Unclassified,,,,,,No,7
OTU_2415,9,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2416,4,1,Stramenopiles,BACILLARIOPHYTA,,,,,,Bacillariophyta,,,,,,,,,,,NA,,,,,,,,,,,BACILLARIOPHYTA,MicroAlgae,BACILLARIOPHYTA MicroAlgae,,,,,,No,6
OTU_2417,6,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2418,2,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2419,5,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_242,511,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2420,6,0.9979,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_2421,2,1,Metazoa,,,,,,,Protostomia,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
